Date,Time,open,high,low,close,volume,RSI_rsi,SMA_sma,CCI_cci,ATR_atr,BBANDS_upper_band,BBANDS_middle_band,BBANDS_lower_band,EMA_ema,MACD_macd,MACD_macd_signal,MACD_macd_hist,STOCH_slow_k,STOCH_slow_d,ADX_adx
2024-05-28,10:30,111.40776,112.4,111.322,112.164,70920340.0,83.1301,106.61801,162.12704,1.56962,113.42749,103.37101,93.31453,107.3157,3.47715,2.85794,0.6192073,97.73013,96.71622,37.50718
2024-05-28,11:30,112.16073,113.27,111.97,112.588,69193800.0,83.61263,107.57525,172.96747,1.55036,114.28628,104.25586,94.22544,108.37016,3.72209,3.03077,0.6913236,93.94697,94.72549,39.70869
2024-05-28,12:30,112.6053,114.438,112.59,114.3835,75280420.0,85.50355,108.65242,183.48204,1.57177,114.97987,105.29904,95.6182,109.57283,4.014817,3.22758,0.78723775,99.56169,97.079594,41.93963
2024-05-28,13:30,114.3915,114.939,113.15601,113.488,74424770.0,80.51358,109.64347,156.77437,1.58685,115.13899,106.2634,97.38781,110.35586,4.12697,3.40746,0.71951292,88.78323,94.097295,44.087444
2024-05-28,14:30,113.477,114.286,112.4,113.873,78688870.0,81.02626,110.65114,124.59623,1.60822,115.031175,107.20955,99.38792,111.059288,4.19852,3.56567,0.63285075,91.38722,93.24405,45.38995
2024-05-28,15:30,113.89899,114.43899,112.9312,114.0,54355730.0,81.20196,111.59147,109.96313,1.60105,115.92415,107.69815,99.47215,111.64743,4.21686,3.69591,0.52095492,92.13501,90.76849,46.63205
2024-05-29,09:30,113.054504,113.94099,111.017712,113.65238,194231440.0,79.044408,112.44643,82.015129,1.69971,116.63695,108.15104,99.66513,112.04842,4.15545,3.78782,0.3676323,88.37111,90.63111,46.15325
2024-05-29,10:30,113.6965,114.834,113.45601,113.6705,79089300.0,79.075609,113.2466,88.96017,1.67673,117.27073,108.57672,99.8827,112.37284,4.061422,3.84254,0.21888402,88.33752,89.61454,45.99143
2024-05-29,11:30,113.634,114.32,113.312,114.24301,46315100.0,80.084814,113.56249,79.246,1.62896,117.93226,108.99137,100.050475,112.74687,3.98714,3.87146,0.11568176,93.32633,90.011652,45.72486
2024-05-29,12:30,114.21801,114.927,114.16101,114.62999,49549750.0,80.76031,113.83649,80.65652,1.56732,118.47761,109.5228,100.56798,113.12349,3.91438,3.88004,0.034333633,96.95977,92.87454,45.67884
2024-05-29,13:30,114.584,115.48975,114.1345,114.921,62059620.0,81.27466,114.095707,78.76392,1.55217,118.78718,110.14162,101.49607,113.48299,3.83597,3.87123,-0.035256072,94.51265,94.93292,45.81855
2024-05-29,14:30,114.90872,115.31899,114.67346,115.171,47831510.0,81.72662,114.18321,77.30346,1.48741,119.10712,110.70912,102.31113,113.82059,3.75077,3.84714,-0.096364202,96.72059,96.064339,45.94827
2024-05-29,15:30,115.126,115.34899,114.227,114.75601,43316070.0,78.34618,114.3241,69.25101,1.46131,119.22095,111.24828,103.27561,114.007677,3.60817,3.79934,-0.19117135,86.75496,92.66273,45.63598
2024-05-30,09:30,114.617,115.81915,114.020996,114.2515,123880740.0,74.32147,114.36615,64.74393,1.48537,119.19957,111.72641,104.25325,114.056442,3.41509,3.72249,-0.3074073,67.35039,83.60865,45.53158
2024-05-30,10:30,114.242,114.458,112.566,113.235,87747890.0,66.8679,114.28115,33.72294,1.51442,118.89064,112.15973,105.42883,113.89215,3.1438,3.60675,-0.4629551,46.17958,66.76164,44.10539
2024-05-30,11:30,113.233,114.25,113.15101,113.89661,41676780.0,69.043969,114.30829,38.29385,1.48474,118.46759,112.61436,106.76113,113.89304,2.9482,3.47504,-0.52684034,59.95897,57.82965,42.78107
2024-05-30,12:30,113.88199,114.042004,113.402,113.94,27397690.0,69.18692,114.33823,34.33335,1.4244,117.92203,113.034512,108.14699,113.90244,2.76482,3.333,-0.5681764,60.86278,55.66711,41.55134
2024-05-30,13:30,113.90707,114.18199,113.25,113.56331,33311780.0,66.32379,114.26271,19.6941,1.38923,117.068456,113.41479,109.76112,113.83461,2.55959,3.17832,-0.61872653,53.017283,57.94634,40.2609
2024-05-30,14:30,113.5535,113.721,111.13601,111.88,58745570.0,55.30916,113.95716,-121.50468,1.47464,115.6548,113.68534,111.71587,113.44369,2.23535,2.98972,-0.75437614,17.95904,43.94637,37.46077
2024-05-30,15:30,111.9035,112.093994,109.672,110.554,73810770.0,48.47914,113.47194,-241.75514,1.54231,115.83122,113.64304,111.45486,112.86575,1.85006,2.76179,-0.91173208,14.34821,28.44151,35.77304
2024-05-31,09:30,112.513,112.699,109.0050049,109.52427,149641470.0,43.94116,112.84452,-235.71921,1.696,116.28121,113.51105,110.74089,112.19745,1.44497,2.49843,-1.053459,7.62036,13.3092,34.57249
2024-05-31,10:30,109.452,110.070996,108.3,109.178,88144570.0,42.50047,112.22474,-246.54192,1.70136,116.67854,113.34055,110.0025632,111.59356,1.083498,2.21544,-1.13194,11.67689,11.21515,33.82525
2024-05-31,11:30,108.97562,109.28767,107.022998,107.214,67538830.0,35.4091,111.4428,-231.7634,1.7416,117.21499,112.98208,108.74917,110.71765,0.63127568,1.89861,-1.26733,2.17144,7.15623,33.72883
2024-05-31,12:30,107.22719,109.017004,107.174,108.926,51756340.0,44.15609,110.96402,-164.62407,1.74884,117.33094,112.75398,108.17702,110.35932,0.40634628,1.60016,-1.19381,21.63449,11.82761,33.6393
2024-05-31,13:30,108.94175,109.016003,107.93665,108.21971,42111810.0,41.65018,110.33326,-134.7721,1.70102,117.4201,112.47131,107.52253,109.9314,0.16914686,1.31395,-1.14481,13.60499,12.47031,33.55617
2024-05-31,14:30,108.233,109.2825,108.126,108.99888,44444090.0,45.3358,109.78424,-104.39459,1.66212,117.33834,112.22126,107.10418,109.7449,0.043534686,1.05987,-1.016335,22.46298,19.23416,33.21473
2024-05-31,15:30,108.95601,110.346,108.95601,109.5735,58403500.0,47.94709,109.34093,-70.54252,1.64269,117.21449,112.017314,106.82014,109.71062,-0.0095367761,0.84598849,-0.85552526,28.99563,21.68787,31.91204
2024-06-03,09:30,113.653,114.362,113.021655,114.122,134480370.0,63.0099504,109.59004,49.35812,1.86739,117.26942,112.039889,106.81036,110.59289,0.31183489,0.73915777,-0.42732288,95.48085,48.97982,31.055407
2024-06-03,10:30,114.090247,114.133,112.0040039,113.085999,64314340.0,58.8339,109.87137,29.39679,1.88607,117.13788,111.98204,106.8262,111.091514,0.47742437,0.68681109,-0.20938672,82.61343,69.029969,29.60478
2024-06-03,11:30,113.085999,114.15999,112.71801,113.19795,50279850.0,59.14897,110.27956,40.21746,1.85435,116.95579,111.91044,106.86509,111.5128,0.61064953,0.67157878,-0.060929248,84.13885,87.41104,28.27168
2024-06-03,12:30,113.10137,113.63499,112.528,113.595,38151170.0,60.30925,110.77034,40.5915,1.80097,116.76276,111.84414,106.92552,111.92924,0.73974242,0.68521151,0.054530915,89.54893,85.43373,26.90495
2024-06-03,13:30,113.6,114.087024,113.40001,113.58,36570260.0,60.23968,111.47767,57.35474,1.7214,116.51396,111.76459,107.015213,112.25939,0.83125766,0.71442074,0.11683692,89.34467,87.67748,25.89539
2024-06-03,14:30,113.60232,114.595,113.3515,114.503,40795780.0,63.064734,112.097338,73.55722,1.68726,116.47062,111.75194,107.033253,112.70811,0.96711409,0.76495941,0.20215468,98.7851,92.55957,25.24555
2024-06-03,15:30,114.563,115.0,114.138,114.9995,40957710.0,64.52489,112.85065,91.2506,1.62832,116.59768,111.78934,106.98099,113.16639,1.10214,0.83239545,0.26974418,99.99373,96.041166,24.86869
2024-06-04,09:30,115.55,116.123,114.1,114.62,127672070.0,62.4913,113.47522,93.55189,1.65651,116.78662,111.85859,106.93055,113.45711,1.1651,0.89893536,0.26615965,83.48348,94.087437,25.10299
2024-06-04,10:30,114.601,115.23,114.228,114.34449,47482190.0,60.98859,114.0053263,80.4113,1.60976,116.84976,111.88098,106.9122,113.63459,1.17916,0.95498116,0.2241832,80.45601,87.97774,25.32056
2024-06-04,11:30,114.32,114.9,114.044995,114.8516,33572630.0,62.76353,114.086393,78.0026404,1.55585,116.98595,111.92656,106.86717,113.87799,1.2172,1.0074254,0.20977696,85.79284,83.24411,25.34913
2024-06-04,12:30,114.862,115.52,114.677,115.068994,39435490.0,63.5296,114.30673,88.21309,1.50493,117.19934,112.0018451,106.80435,114.11619,1.25048,1.056035,0.19443969,87.12487,84.4579,25.71876
2024-06-04,13:30,115.085999,115.9,114.72501,115.88065,33037670.0,66.31594,114.6048,90.3562,1.48136,117.6663,112.20188,106.73745,114.46908,1.32704,1.11024,0.21680416,96.96954,89.96241,26.26515
2024-06-04,14:30,115.885,116.6,115.55,116.090662,61385870.0,67.018079,114.8821,97.26472,1.45055,118.13864,112.47871,106.81878,114.7934,1.38866,1.16592,0.22273706,93.33675,92.47705,27.12999
2024-06-04,15:30,116.087,116.52618,115.53199,116.44399,37022780.0,68.21841,115.20032,93.12579,1.41795,118.56534,112.8247,107.084055,115.12352,1.44929,1.2226,0.22669883,96.60561,95.6373,27.91254
2024-06-05,09:30,118.372,119.84899,117.46801,119.7182,151435360.0,76.68584,115.77979,163.82265,1.55988,119.57171,113.35171,107.13171,116.042455,1.74148,1.32637,0.41510411,98.33287,96.091745,29.93103
2024-06-05,10:30,119.728,119.99301,119.537,119.813,56977910.0,76.87792,116.31462,177.50317,1.48104,120.13929,113.98166,107.82402,116.79656,1.95811,1.45272,0.50539007,97.58868,97.50906,31.84746
2024-06-05,11:30,119.83,120.0,119.7,119.9,39933330.0,77.064678,116.90129,167.41049,1.39668,120.7437,114.53036,108.31702,117.41725,2.11246,1.58467,0.52779412,98.66167,98.19441,33.62916
2024-06-05,12:30,119.89751,121.229,119.822,120.86851,67936740.0,79.089453,117.62618,171.087441,1.39741,121.25174,115.1628,109.07385,118.1075,2.28658,1.72505,0.56152938,95.4237,97.22468,35.64598
2024-06-05,13:30,120.87919,121.6,120.854,121.5726,53047070.0,80.44128,118.37296,162.92368,1.35088,121.80086,115.79148,109.78211,118.80052,2.4531,1.87066,0.58244407,99.66776,97.91771,37.6189
2024-06-05,14:30,121.56,122.359,121.423,121.82699,62967340.0,80.92121,119.12384,150.056877,1.32125,122.24915,116.40416,110.55916,119.40581,2.57591,2.011711,0.56420073,93.60107,96.23085,39.6475
2024-06-05,15:30,121.81128,122.4495,121.605,122.439,47276790.0,82.061597,119.85255,131.11228,1.2872,123.12194,116.82001,110.51807,120.012452,2.69159,2.14769,0.54390659,99.87509,97.71464,41.55433
2024-06-06,09:30,124.091003,125.587,118.4,121.089001,281920950.0,71.85836,120.40792,103.67873,1.70861,123.53919,117.22016,110.90112,120.22776,2.64386,2.24692,0.39694023,61.029316,84.83516,40.15753
2024-06-06,10:30,121.1738,122.383,120.045996,120.46248,88484570.0,67.65417,120.85442,77.41491,1.7535,123.76961,117.58338,111.39716,120.2747,2.52636,2.30281,0.22354812,55.60109,72.1685,38.86051
2024-06-06,11:30,120.402,120.87,119.33752,119.727,58257820.0,62.99485,120.8554,49.29317,1.73771,123.85915,117.88998,111.92082,120.16516,2.34683,2.31161,0.035220056,46.28782,54.30608,37.098672
2024-06-06,12:30,119.67916,120.35601,118.32,119.7795,71194190.0,63.18974,120.85168,32.99127,1.75901,123.87847,118.19996,112.52145,120.088032,2.18363,2.28602,-0.10239059,46.53377,49.47423,34.72828
2024-06-06,13:30,119.7795,120.375,119.17776,119.6,41585510.0,61.9877,120.81834,34.056675,1.71889,123.89946,118.45481,113.010157,119.99043,2.016553,2.23212,-0.21557152,40.45752,44.42637,32.5396
2024-06-06,14:30,119.599,120.48,119.47476,120.1615,47164110.0,64.27688,120.73979,38.22569,1.66791,123.96386,118.71291,113.46196,120.02464,1.90747,2.16719,-0.25972681,46.041792,44.34436,30.58016
2024-06-06,15:30,120.14399,121.40199,120.027039,120.941,46734140.0,67.22753,120.66961,55.75178,1.64699,124.010468,119.028959,114.047449,120.20791,1.86244,2.10624,-0.24379892,42.77621,43.09184,29.38038
2024-06-07,09:30,119.83997,119.84,118.022998,118.83031,118338220.0,54.17828,120.33664,-10.06775,1.73778,123.75139,119.25325,114.75511,119.93239,1.63757,2.012508,-0.37493701,10.67308,33.16369,27.73001
2024-06-07,10:30,118.82366,119.451,118.70602,119.0060059,43795510.0,54.96196,119.9552,-14.63593,1.66686,123.48564,119.46097,115.4363,119.74712,1.45674,1.90136,-0.44461217,12.99587,22.14839,26.19752
2024-06-07,11:30,119.025061,120.792,119.0,120.787,44458280.0,62.047784,119.92164,26.36173,1.6758,123.26323,119.74687,116.23051,119.95509,1.44054,1.80919,-0.36865135,36.54152,20.070159,24.79158
2024-06-07,12:30,120.78,121.69171,120.22101,120.9975,51942430.0,62.79287,119.98109,60.75959,1.66115,123.072937,120.0027124,116.93249,120.16357,1.42822,1.733,-0.30477583,39.32442,29.6206,24.020245
2024-06-07,13:30,120.976,121.47563,119.405,120.2235,45978490.0,58.26344,120.036258,15.33486,1.6904,122.70022,120.20935,117.71849,120.17556,1.34055,1.65451,-0.31395727,29.091751,34.9859,22.71391
2024-06-07,14:30,120.201,120.99399,119.95,120.64,41106510.0,59.93811,120.13187,13.973,1.64423,122.21633,120.41915,118.62198,120.26845,1.28981,1.58157,-0.2917574,34.59815,34.33811,21.50088
2024-06-07,15:30,120.64,121.265,120.5,120.865,41159870.0,60.85195,120.27242,38.35055,1.58143,122.25362,120.47649,118.69937,120.38776,1.25331,1.51592,-0.26260844,37.57276,33.75422,20.55736
2024-06-10,09:30,120.099998,121.25,117.010002,119.93,97470996.0,55.2154,120.2467,-93.8848,1.77132,122.25145,120.48234,118.71324,120.29621,1.13584,1.4399,-0.30406206,54.34584,42.17225,20.61291
2024-06-10,10:30,119.92,122.47,119.56,122.3083,52422800.0,64.27899,120.39862,81.65448,1.85266,122.51867,120.60276,118.68685,120.69862,1.22058,1.39604,-0.17545497,97.038369,62.98566,19.85523
2024-06-10,11:30,122.295,122.73,121.62,122.23,33786036.0,63.82108,120.77637,127.7245,1.79961,122.71232,120.67083,118.62935,121.0049003,1.26682,1.3702,-0.10337279,91.25874,80.88098,18.98681
2024-06-10,12:30,122.23,123.099998,121.89,122.080002,29449166.0,62.89661,121.11792,128.88893,1.7575,122.79372,120.6962,118.59869,121.21992,1.27665,1.35149,-0.074838656,83.25128,90.51613,17.94077
2024-06-10,13:30,122.089401,122.79,121.080002,121.175,27701887.0,57.48621,121.16103,79.4973,1.7541,122.70944,120.66361,118.61777,121.21094,1.1976,1.32071,-0.12310699,68.39086,80.96696,17.43694
2024-06-10,14:30,121.17,122.47,120.53,122.39,33066431.0,62.18878,121.31576,91.60138,1.76738,122.69858,120.66116,118.62373,121.44675,1.21895,1.30036,-0.081409605,88.34155,79.99456,17.27239
2024-06-10,15:30,122.39,122.39,121.4605,121.65,22007126.0,57.9821,121.47426,93.15015,1.70753,122.76452,120.68921,118.6139,121.4874,1.16275,1.27283,-0.1100869,76.19051,77.64097,17.11959
2024-06-11,09:30,122.030197,122.87,120.66,121.026802,66836727.0,54.63056,121.51723,64.61296,1.74342,122.79498,120.71742,118.63987,121.39528,1.055753,1.22942,-0.17366566,65.95735,76.8298,17.42896
2024-06-11,10:30,121.055,121.4,120.010002,120.67,33197756.0,52.75053,121.49557,0.11850692,1.71818,122.79228,120.76457,118.73686,121.25022,0.93143031,1.16982,-0.23839052,60.098493,67.41545,18.059141
2024-06-11,11:30,120.6797,120.78,118.74,120.605,40854838.0,52.39681,121.57057,-54.67151,1.74117,122.78469,120.80585,118.827,121.12118,0.81822728,1.099502,-0.28127484,59.031254,61.6957,19.24455
2024-06-11,12:30,120.61,120.87,119.81,120.28,17406621.0,50.57067,121.3452,-35.96613,1.69251,122.75705,120.83985,118.92264,120.95294,0.69428464,1.018459,-0.32417399,53.69456,57.6081,20.26236
2024-06-11,13:30,120.2899,120.9799,120.040001,120.93,15846329.0,54.022018,121.20076,-11.34446,1.63875,122.77019,120.87827,118.98635,120.94835,0.64111847,0.94299059,-0.30187212,64.36782,59.031212,21.10058
2024-06-11,14:30,120.94,121.29,120.26,120.37,18277076.0,50.73524,121.010757,-11.47227,1.59527,122.75419,120.84972,118.94525,120.83268,0.54748571,0.86388962,-0.31640391,55.17246,57.74495,21.56834
2024-06-11,15:30,120.365,120.99,120.3,120.91,14607752.0,53.6629,120.98131,-12.69679,1.53061,122.6177,120.95371,119.28972,120.84815,0.51096455,0.7933046,-0.28234006,64.039472,61.19325,22.002693
2024-06-12,09:30,123.050003,126.84,122.57,126.84,114185375.0,72.78765,121.47576,321.41777,1.84485,124.23091,121.34541,118.4599,122.046518,0.94957599,0.82455888,0.12501711,100.0,73.070643,22.27511
2024-06-12,10:30,126.835,126.88,124.77,125.54,47269209.0,66.32492,121.90798,262.36997,1.86379,124.98258,121.58306,118.18353,122.74521,1.17869,0.89538565,0.28330707,83.53813,82.52587,22.54436
2024-06-12,11:30,125.54,125.95,125.13,125.58,24754779.0,66.42371,122.41389,197.28836,1.78923,125.61656,121.81218,118.0077986,123.31217,1.34796,0.98590026,0.36205843,84.029539,89.18922,22.79438
2024-06-12,12:30,125.57,126.29,125.48,125.8794,22202179.0,67.19932,122.99271,170.23294,1.71929,126.21288,122.094976,117.97708,123.82562,1.4891,1.08654,0.40255732,87.70768,85.091781,23.18195
2024-06-12,13:30,125.8601,126.11,124.54,125.65,27222005.0,65.94241,123.55327,125.56836,1.70862,126.68257,122.34548,118.0083851,124.19049,1.56441,1.18211,0.38229294,84.88949,85.54223,22.80422
2024-06-12,14:30,125.64,126.16,124.17,124.4401,29826604.0,59.60962,124.015501,90.65682,1.72872,126.89706,122.52423,118.1514,124.24042,1.50906,1.2475,0.2615611,70.02585,80.87434,22.17548
2024-06-12,15:30,124.48,125.7295,124.19,125.27,23271771.0,62.2851,124.49772,82.49249,1.71521,127.14994,122.79123,118.43252,124.44633,1.51471,1.30094,0.21376598,80.22112,78.37882,21.59165
2024-06-13,09:30,129.39999,129.7394,127.4,128.25999,91856606.0,69.99643,125.37439,163.51481,1.91193,128.046533,123.088816,118.1311,125.20906,1.74039,1.38883,0.35155717,86.55017,78.93238,22.85089
2024-06-13,10:30,128.28999,129.059998,127.6,128.0050049,31939114.0,68.70625,126.16272,132.29416,1.87965,128.75639,123.37757,117.99874,125.76825,1.87703,1.48647,0.39055823,84.23195,83.66775,24.02018
2024-06-13,11:30,128.0050049,129.050003,127.72,127.816,24525940.0,67.71003,126.27117,114.65416,1.84039,129.33939,123.66437,117.98934,126.1778,1.94762,1.5787,0.36891601,80.62931,83.80381,25.10595
2024-06-13,12:30,127.815,128.60001,127.16,128.4088,21278424.0,69.21762,126.58992,99.70532,1.81179,129.9375,124.026056,118.11461,126.624,2.028015,1.66856,0.35945005,86.28165,83.7143,25.63026
2024-06-13,13:30,128.4099,128.99001,128.050003,128.84,17185929.0,70.30373,126.95214,103.12875,1.74952,130.56375,124.34856,118.13336,127.067201,2.10229,1.75531,0.34698007,90.51206,85.80767,26.28703
2024-06-13,14:30,128.83,129.72,128.78,129.089996,27268436.0,70.94385,127.30888,107.51456,1.6917,131.13265,124.72056,118.30846,127.47176,2.15647,1.83554,0.32092645,93.12033,89.97135,27.2054
2024-06-13,15:30,129.089996,129.8,128.89999,129.37,19991914.0,71.68014,127.72221,104.46918,1.63515,131.6195,125.13771,118.65593,127.85141,2.19668,1.90777,0.28890764,94.052452,92.56162,28.091918
2024-06-14,09:30,129.94,132.75,128.32001,132.63969,96646990.0,78.52398,128.63328,138.98934,1.83478,132.65318,125.7362,118.81922,128.80906,2.46398,2.01901,0.44496564,98.71439,95.29572,29.93123
2024-06-14,10:30,132.64,132.83501,130.42999,130.6804,45049456.0,67.93028,129.23443,126.048941,1.87551,133.05559,126.23997,119.42435,129.18333,2.48902,2.11301,0.37600974,75.13445,89.30043,31.66308
2024-06-14,11:30,130.6714,131.39999,129.2,130.6703,38365593.0,67.87943,129.50224,94.65423,1.89869,133.25521,126.75948,120.26376,129.48073,2.47947,2.1863,0.29316989,75.017874,82.95557,32.15231
2024-06-14,12:30,130.67,132.19,130.46001,132.032394,28932111.0,71.028408,129.94973,114.24351,1.88664,133.61745,127.3146,121.011754,129.99106,2.5524,2.25952,0.29287237,90.73732,80.29655,32.89499
2024-06-14,13:30,132.029999,132.58,131.56,131.8175,27131550.0,69.86472,130.39434,120.064882,1.82474,133.61631,127.88698,122.15765,130.35635,2.5633,2.32028,0.24301965,88.25735,84.67085,33.72304
2024-06-14,14:30,131.815,132.10001,131.39999,131.82001,28247358.0,69.87091,130.77337,111.014728,1.7444,133.43178,128.43248,123.43318,130.64908,2.54283,2.36479,0.17803961,88.25912,89.084595,34.34038
2024-06-14,15:30,131.82001,132.070007,131.57001,131.98,20092283.0,70.2911,131.12226,102.87889,1.65551,133.86042,128.68948,123.51854,130.91526,2.51057,2.39394,0.11662902,84.93374,87.15007,34.91364
2024-06-17,09:30,132.78,133.73,129.58009,130.25,104654313.0,60.47037,131.25114,72.96119,1.83369,133.92697,128.92498,123.92299,130.78221,2.31869,2.37889,-0.060205264,47.031965,73.40827,33.66855
2024-06-17,10:30,130.3065,131.46001,130.17,131.21001,34285425.0,63.51653,131.45559,59.25432,1.79485,134.055137,129.20648,124.35782,130.86777,2.21851,2.34682,-0.12830804,61.64396,64.53655,32.51239
2024-06-17,11:30,131.22,132.0,130.45,131.98,28985968.0,65.79339,131.38229,70.11227,1.77736,134.25091,129.51151,124.77211,131.090215,2.17616,2.31269,-0.136524,73.36374,60.67989,31.74614
2024-06-17,12:30,131.985,132.46001,131.62,131.94,25974696.0,65.56452,131.52225,81.72584,1.71041,134.32751,129.82601,125.32451,131.26017,2.11499,2.27315,-0.15815338,68.48599,67.83123,31.28966
2024-06-17,13:30,131.94,132.53,131.83,132.074997,21674725.0,65.99452,131.67832,82.56788,1.63824,134.066587,130.20775,126.34892,131.42314,2.053737,2.22927,-0.17552841,69.40846,70.4194,30.90537
2024-06-17,14:30,132.080002,132.58,132.020004,132.25,21273256.0,66.5772,131.7025,86.66468,1.56122,133.77564,130.55675,127.33787,131.58851,1.9963,2.18267,-0.18637276,72.64327,70.17924,30.57859
2024-06-17,15:30,132.24001,132.42999,130.96001,131.089996,24008812.0,59.32136,131.62167,43.67049,1.5547,133.74506,130.69825,127.65145,131.48881,1.83601,2.11334,-0.27732754,51.20139,64.41771,29.23939
2024-06-18,09:30,131.039993,133.71989,130.7701,133.059998,78263233.0,66.081953,131.75944,95.20376,1.65435,133.89928,130.951,128.0027301,131.80305,1.84666,2.060004,-0.21334431,85.20975,69.6848,28.81933
2024-06-18,10:30,133.070007,133.58,132.7,133.47,31207876.0,67.30002,131.925,138.11475,1.59904,134.0042756,131.2337,128.46313,132.13644,1.86666,2.021336,-0.15467219,94.26061,76.89058,28.42927
2024-06-18,11:30,133.46181,134.8,133.32001,134.44569,35425830.0,70.055911,132.39119,197.97955,1.59054,134.32463,131.53555,128.74647,132.59829,1.9389,2.0048482,-0.065951174,93.21235,90.89424,28.75375
2024-06-18,12:30,134.44,135.73,134.25,135.62,34389569.0,73.0047614,132.88119,240.26686,1.58264,134.90813,131.87455,128.84096,133.20263,2.067071,2.017293,0.049778049,98.21134,95.2281,29.50204
2024-06-18,13:30,135.63989,136.33,135.070007,135.875,38022838.0,73.61247,133.31396,229.077092,1.5596,135.4375,132.2138,128.9901,133.7371,2.16428,2.04669,0.11758798,93.25914,94.89428,30.46129
2024-06-18,14:30,135.86501,136.22,135.34,135.72,28647978.0,72.54349,133.73396,183.17607,1.51105,135.82224,132.5313,129.24036,134.13368,2.20341,2.078033,0.12537483,90.96283,94.14444,31.35203
2024-06-18,15:30,135.7101,136.0,135.020004,135.67999,23745246.0,72.25183,134.13452,140.47699,1.47312,136.24959,132.68331,129.11704,134.44294,2.20576,2.10358,0.10218484,90.3701,91.53069,31.80844
2024-06-20,09:30,139.85001,140.75999,136.13,138.1516,146856803.0,78.10758,134.79025,208.22834,1.73076,137.2208,133.056874,128.89295,135.18468,2.37964,2.15879,0.22084713,75.36922,85.56739,33.86765
2024-06-20,10:30,138.16,139.53,137.85001,138.989,45306162.0,79.67277,135.66792,181.54057,1.72713,138.22098,133.47281,128.72464,135.94554,2.55555,2.23814,0.31740495,82.82254,82.85395,35.77978
2024-06-20,11:30,138.98599,139.0,134.070007,134.145,58924575.0,55.12252,135.78848,69.29615,1.95591,138.28757,133.57844,128.86931,135.58543,2.27783,2.24608,0.03174952,33.78321,63.99166,34.65233
2024-06-20,12:30,134.14,134.57001,130.55,131.24001,76306044.0,45.97339,135.5407,-49.099635,2.10334,138.30835,133.54956,128.79078,134.71635,1.80255,2.15737,-0.35482545,6.75811,41.12129,32.48351
2024-06-20,13:30,131.24361,133.3,129.53,133.11031,63217513.0,51.54913,135.39232,-54.23424,2.22239,138.31192,133.61408,128.91624,134.39514,1.55883,2.037665,-0.47883278,31.88164,24.14099,30.87572
2024-06-20,14:30,133.11,133.28999,129.83,131.2984,44957208.0,46.53826,134.91214,-69.68838,2.31079,138.33431,133.58,128.82569,133.77579,1.20558,1.87125,-0.66566552,15.74713,18.12896,29.38277
2024-06-20,15:30,131.2999,132.50999,130.60001,130.72,35806912.0,45.03337,134.33937,-76.36063,2.28216,138.29598,133.6035,128.91102,133.16463,0.86894246,1.67079,-0.8018453,10.59664,19.40847,27.99645
2024-06-21,09:30,127.0,128.78,124.3,125.68,167898676.0,34.54948,133.22381,-213.09458,2.57772,139.082363,133.327,127.57164,131.66771,0.19323847,1.37528,-1.18204,8.38395,11.57591,28.72989
2024-06-21,10:30,125.6401,128.89,125.13,128.28999,57256665.0,42.070569,132.4027,-159.60531,2.66217,139.28249,133.1425,127.0025116,130.99216,-0.13015683,1.074191,-1.20435,24.24054,14.40704,29.35293
2024-06-21,11:30,128.30991,130.63,127.59,129.089996,50080293.0,44.18764,131.39586,-103.60452,2.68916,139.37288,133.0,126.62712,130.61173,-0.31822803,0.79570716,-1.11394,29.10082,20.5751,29.03837
2024-06-21,12:30,129.095993,129.69,126.45,126.85,40958655.0,39.80156,130.047078,-125.63591,2.7285,139.64772,132.73875,125.82977,129.85938,-0.64064003,0.50843772,-1.14908,15.49208,22.94448,29.069593
2024-06-21,13:30,126.84,127.1099,126.019997,126.665,50584726.0,39.45325,129.21597,-132.30231,2.61146,139.85898,132.4595,125.060017,129.22051,-0.90069892,0.22661039,-1.12731,14.36816,19.65369,29.21905
2024-06-21,14:30,126.66,127.19,126.15,126.735,32091365.0,39.66839,128.71541,-115.60199,2.49921,140.035435,132.24175,124.44806,128.72341,-1.0886,-0.036431757,-1.052169,14.79343,14.88456,29.31309
2024-06-21,15:30,126.735,127.07,125.099998,127.059998,40322778.0,40.72155,128.043154,-106.35437,2.46141,140.042227,131.94175,123.84127,128.39072,-1.19749,-0.26864245,-0.92884276,16.7679,15.30983,29.71372
2024-06-24,09:30,122.94,124.46,120.74,120.89,120813827.0,30.010835,126.88667,-159.23452,2.73703,140.69338,131.31275,121.93211,126.89058,-1.76134,-0.56718213,-1.19416,0.79830505,10.78654,31.10925
2024-06-24,10:30,120.85,121.89,118.29,119.82,101678036.0,28.60566,125.67555,-161.52934,2.79867,141.084359,130.58146,120.07857,125.47646,-2.26839,-0.9074241,-1.36097,7.38773,8.31798,32.83131
2024-06-24,11:30,119.825,121.15,119.38,120.76,44960252.0,31.63412,125.12889,-135.060351,2.72519,140.89819,129.83846,118.77874,124.53317,-2.56482,-1.2389,-1.32591,15.17199,7.78601,34.43037
2024-06-24,12:30,120.75,121.32,119.0,119.315,40844824.0,29.55843,124.13167,-127.93834,2.69625,140.60511,129.010465,117.41582,123.48954,-2.8831,-1.56774,-1.31536,6.82879,9.79617,35.98146
